run_id,final_pnl,fees,adverse_selection,spread_capture,forced_liquidations,k_vol,gamma,gamma_inv_scale,gamma_vol_scale,gamma_cap_factor,gamma_imb,size_base,size_min_factor,size_exp,max_inventory,order_ttl
9ea25d4a,-3.6060258011348196,-3.6704788269756814,-0.09962646070026682,0.44081402360248184,0,1.3,0.1,4.0,2.0,5.0,0.5,0.01,0.2,1,0.2,0.3
2f4dd34e,-3.33174157407484,-3.5287802622243136,-0.09429500882886158,0.5228382338334057,0,1.3,0.1,4.0,2.0,5.0,0.5,0.01,0.2,1,0.2,0.6
0ee8aee4,-3.5652310262230458,-3.660732867785412,-0.10031075069597654,0.46658208899359194,0,1.3,0.1,4.0,2.0,5.0,0.5,0.01,0.2,1,0.2,0.4
c2029a7f,-1.108027769396358,-0.933143677312946,0.0,0.0,0,1.3,0.1,4.0,2.0,5.0,0.5,0.01,0.2,2,0.1,0.2
04669f35,-3.5399106619915983,-3.660106251899688,-0.11472952486354016,0.4889311207072412,1,1.3,0.1,4.0,2.0,5.0,0.5,0.01,0.2,2,0.05,0.3
de35a01f,-3.008072782524323,-3.2358312476338615,-0.08872618066393033,0.5145658060265005,0,1.3,0.1,4.0,2.0,5.0,0.5,0.01,0.2,2,0.05,0.6
7b4dc5a6,-3.6111203361197113,-3.6650079119254038,-0.1173503227899903,0.4624221637589285,1,1.3,0.1,4.0,2.0,5.0,0.5,0.01,0.2,2,0.05,0.4
f16c3c85,-1.108027769396358,-0.933143677312946,0.0,0.0,0,1.3,0.1,4.0,2.0,5.0,0.5,0.01,0.2,2,0.2,0.2
dc45ae0e,-3.3922865102940705,-3.4957501773878095,-0.09265273712650735,0.4469795463739719,0,1.3,0.1,4.0,2.0,5.0,0.5,0.01,0.2,2,0.1,0.3
eab945c5,-3.3314450334473804,-3.4791497730888605,-0.09947296035052246,0.4913263626255588,0,1.3,0.1,4.0,2.0,5.0,0.5,0.01,0.2,2,0.1,0.6
af103b18,-3.634013940960358,-3.738221289863594,-0.09538835034907245,0.49282443791679736,0,1.3,0.1,4.0,2.0,5.0,0.5,0.01,0.2,2,0.1,0.4
21fa4319,-1.1496462753511878,-0.9667040392709861,0.0,0.0,0,1.3,0.1,4.0,2.0,5.0,0.5,0.01,0.2,3,0.05,0.2
7c47fe0d,-3.6260688460388337,-3.758299386497804,-0.09833569637650798,0.5302946866317694,0,1.3,0.1,4.0,2.0,5.0,0.5,0.01,0.2,2,0.2,0.3
cf55dac1,-3.5247465310894768,-3.6170450695053282,-0.09410345309185653,0.46003781807722255,0,1.3,0.1,4.0,2.0,5.0,0.5,0.01,0.2,2,0.2,0.4
fa16c8de,-3.564309386225432,-3.601401513882983,-0.0955387988329617,0.41799779021339817,0,1.3,0.1,4.0,2.0,5.0,0.5,0.01,0.2,2,0.2,0.6
f8d291b9,-1.107876003752608,-0.9330148494338567,0.0,0.0,0,1.3,0.1,4.0,2.0,5.0,0.5,0.01,0.2,3,0.1,0.2
dffe18aa,-3.472792107522764,-3.5558673034581503,-0.09562071260403641,0.4439286940426976,0,1.3,0.1,4.0,2.0,5.0,0.5,0.01,0.2,3,0.05,0.3
af4ccb14,-3.5282159524704184,-3.668851806538943,-0.10367147251116446,0.5232520431733887,1,1.3,0.1,4.0,2.0,5.0,0.5,0.01,0.2,3,0.05,0.4
dc041993,-3.445353056626118,-3.577375650092046,-0.10185729437744771,0.48352755255068786,0,1.3,0.1,4.0,2.0,5.0,0.5,0.01,0.2,3,0.05,0.6
5636360e,-1.107876003752608,-0.9330148494338567,0.0,0.0,0,1.3,0.1,4.0,2.0,5.0,0.5,0.01,0.2,3,0.2,0.2
6439ed75,-3.6347859986162803,-3.6758835842048128,-0.098294137308634,0.4264946824381027,0,1.3,0.1,4.0,2.0,5.0,0.5,0.01,0.2,3,0.1,0.3
ebbdf2ca,-3.135144381200007,-3.377691055403126,-0.0977900056044967,0.539649069146342,0,1.3,0.1,4.0,2.0,5.0,0.5,0.01,0.2,3,0.1,0.6
652f38c0,-3.42494273441298,-3.5869726320594624,-0.0987116896871958,0.5299440098037185,0,1.3,0.1,4.0,2.0,5.0,0.5,0.01,0.2,3,0.1,0.4
ce9f3a19,-1.1081796027938253,-0.9332725621543914,0.0,0.0,0,1.3,0.1,4.0,2.0,5.0,0.5,0.01,0.3,1,0.05,0.2
f278d694,-3.458191810237622,-3.5620382772205144,-0.09355063027625016,0.4518486569902054,0,1.3,0.1,4.0,2.0,5.0,0.5,0.01,0.2,3,0.2,0.6
8f826fc6,-3.3139451224560617,-3.4785746872259256,-0.08396007601625355,0.47018316611241906,0,1.3,0.1,4.0,2.0,5.0,0.5,0.01,0.2,3,0.2,0.4
9fda4dae,-3.483916485003647,-3.637651866666264,-0.09368413684325258,0.5244069279588315,0,1.3,0.1,4.0,2.0,5.0,0.5,0.01,0.2,3,0.2,0.3
f5513641,-1.1081796027938253,-0.9332725621543914,0.0,0.0,0,1.3,0.1,4.0,2.0,5.0,0.5,0.01,0.3,1,0.1,0.2
468485f3,-3.469535368420111,-3.606859252871046,-0.08989099483298175,0.4706005519796844,0,1.3,0.1,4.0,2.0,5.0,0.5,0.01,0.3,1,0.05,0.3
d3a0551b,-3.351384696250534,-3.4970768568430612,-0.09903723221339392,0.4655034770892363,0,1.3,0.1,4.0,2.0,5.0,0.5,0.01,0.3,1,0.05,0.4
256d53b9,-3.020875857104329,-3.322793446327705,-0.09500945957403577,0.5293729486100893,0,1.3,0.1,4.0,2.0,5.0,0.5,0.01,0.3,1,0.05,0.6
023d82f8,-1.1081796027938253,-0.9332725621543914,0.0,0.0,0,1.3,0.1,4.0,2.0,5.0,0.5,0.01,0.3,1,0.2,0.2
6372fc48,-3.184209547136561,-3.3836136969960893,-0.10044856494340303,0.48263712679295684,0,1.3,0.1,4.0,2.0,5.0,0.5,0.01,0.3,1,0.1,0.6
b920903c,-3.3843014558788127,-3.5872463859785544,-0.09266897146431574,0.541008396857107,0,1.3,0.1,4.0,2.0,5.0,0.5,0.01,0.3,1,0.1,0.3
edcb3773,-1.108027769396358,-0.933143677312946,0.0,0.0,0,1.3,0.1,4.0,2.0,5.0,0.5,0.01,0.3,2,0.05,0.2
cd53ca02,-3.6681642863441084,-3.6099580890269043,-0.09919860667735673,0.30827623835719986,0,1.3,0.1,4.0,2.0,5.0,0.5,0.01,0.3,1,0.1,0.4
4f526e46,-3.1246101858941984,-3.363950279815758,-0.09440575338823853,0.5186839022577736,0,1.3,0.1,4.0,2.0,5.0,0.5,0.01,0.3,1,0.2,0.3
88855017,-3.400686689565191,-3.507029422499786,-0.09157934789353556,0.45957412652481483,0,1.3,0.1,4.0,2.0,5.0,0.5,0.01,0.3,1,0.2,0.4
081998ee,-3.1704271669750597,-3.3654856295932203,-0.09120774787599727,0.46646625994304813,0,1.3,0.1,4.0,2.0,5.0,0.5,0.01,0.3,1,0.2,0.6
50601298,-1.108027769396358,-0.933143677312946,0.0,0.0,0,1.3,0.1,4.0,2.0,5.0,0.5,0.01,0.3,2,0.1,0.2
c225ac7d,-3.652281829936328,-3.691601771017699,-0.13798888823953495,0.45271565074035486,1,1.3,0.1,4.0,2.0,5.0,0.5,0.01,0.3,2,0.05,0.3
1dbbc1dd,-3.487879493544824,-3.5535585303410686,-0.1414079006358969,0.49143079247829924,1,1.3,0.1,4.0,2.0,5.0,0.5,0.01,0.3,2,0.05,0.4
e1cd5c0c,-3.2589691861030587,-3.4784835016677906,-0.09732487407365734,0.5768778930786699,0,1.3,0.1,4.0,2.0,5.0,0.5,0.01,0.3,2,0.05,0.6
b71607e6,-1.108027769396358,-0.933143677312946,0.0,0.0,0,1.3,0.1,4.0,2.0,5.0,0.5,0.01,0.3,2,0.2,0.2
96f706a7,-3.615234295002665,-3.6765778006538543,-0.09601973263520817,0.4772165315359294,0,1.3,0.1,4.0,2.0,5.0,0.5,0.01,0.3,2,0.1,0.3
8171ca4d,-3.3682573836304073,-3.6089879716763478,-0.09988593572721412,0.5836800319083456,0,1.3,0.1,4.0,2.0,5.0,0.5,0.01,0.3,2,0.1,0.4
01d45417,-3.461812063236721,-3.6080256773266353,-0.0981731235528292,0.4868051764955097,0,1.3,0.1,4.0,2.0,5.0,0.5,0.01,0.3,2,0.1,0.6
ebb4c03b,-1.1660799572746328,-0.9810730047454204,0.0,0.0,0,1.3,0.1,4.0,2.0,5.0,0.5,0.01,0.3,3,0.05,0.2
410530f2,-3.3528089786304918,-3.4899316162764245,-0.09943683925053569,0.4611661077079404,0,1.3,0.1,4.0,2.0,5.0,0.5,0.01,0.3,2,0.2,0.6
68f4a78f,-3.5735566518760606,-3.6118500333369203,-0.09734152242890172,0.4187903404346259,0,1.3,0.1,4.0,2.0,5.0,0.5,0.01,0.3,2,0.2,0.3
2bad0ba4,-3.4264276749963756,-3.538078222935206,-0.09261226133970996,0.46506850822805385,0,1.3,0.1,4.0,2.0,5.0,0.5,0.01,0.3,2,0.2,0.4
a4d3278c,-1.107876003752608,-0.9330148494338567,0.0,0.0,0,1.3,0.1,4.0,2.0,5.0,0.5,0.01,0.3,3,0.1,0.2
00f2742d,-3.548286683017068,-3.632267254565382,-0.09541244777516289,0.4506008512206344,1,1.3,0.1,4.0,2.0,5.0,0.5,0.01,0.3,3,0.05,0.3
3fe46273,-3.6695288005594193,-3.710710548208327,-0.13081388139700456,0.4428260076577139,1,1.3,0.1,4.0,2.0,5.0,0.5,0.01,0.3,3,0.05,0.4
d4bb1237,-3.221262395625672,-3.3694564449331987,-0.0940984981960457,0.4066808055999632,0,1.3,0.1,4.0,2.0,5.0,0.5,0.01,0.3,3,0.05,0.6
aedc2def,-1.107876003752608,-0.9330148494338567,0.0,0.0,0,1.3,0.1,4.0,2.0,5.0,0.5,0.01,0.3,3,0.2,0.2
00525cff,-3.595568866632675,-3.6657233637957853,-0.0963816466215154,0.4562655982207146,0,1.3,0.1,4.0,2.0,5.0,0.5,0.01,0.3,3,0.1,0.3
b4fd61a0,-3.4345733674599614,-3.596481851339446,-0.09852373218436318,0.5428875716976759,0,1.3,0.1,4.0,2.0,5.0,0.5,0.01,0.3,3,0.1,0.6
96db3a44,-3.5600907032603573,-3.6532437665262667,-0.10126663116846078,0.45916605070410765,0,1.3,0.1,4.0,2.0,5.0,0.5,0.01,0.3,3,0.1,0.4
14fbf911,-2.234354857891958,-1.8400741020602154,-0.06047703086685214,0.0,1,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.1,1,0.05,0.2
04d5ebfb,-3.5799959256128204,-3.693807797011166,-0.09550965906954055,0.5235911924087328,0,1.3,0.1,4.0,2.0,5.0,0.5,0.01,0.3,3,0.2,0.3
7c3d7f8e,-3.6547709314108943,-3.6951406858032914,-0.09689267269728886,0.4305059553730839,0,1.3,0.1,4.0,2.0,5.0,0.5,0.01,0.3,3,0.2,0.4
cf2dc9c7,-3.394235298581407,-3.5498041741265554,-0.09972194993766864,0.5342098205782692,0,1.3,0.1,4.0,2.0,5.0,0.5,0.01,0.3,3,0.2,0.6
ea341cd8,-8.423171212263696,-7.792516010812075,-1.2553575214277195,0.9374999029764313,12,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.1,1,0.05,0.3
7cc4805e,-2.1752504569885787,-1.8374476384748881,0.0,0.0,0,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.1,1,0.1,0.2
6e62f614,-7.817229421394586,-7.629395816898481,-0.9859735458758182,1.0753417723473346,13,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.1,1,0.05,0.4
8fd0370c,-7.673299116211638,-7.237692247820092,-1.2505621978860884,1.0746744582603587,9,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.1,1,0.05,0.6
06673675,-2.1752504569885787,-1.8374476384748881,0.0,0.0,0,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.1,1,0.2,0.2
3e18a5b9,-7.420249691949721,-7.5082255391793264,-0.25351379272802954,0.9973491499159904,1,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.1,1,0.1,0.3
4fac296f,-7.784911520579044,-7.677096990283316,-0.3147031253829943,0.8211360375302592,1,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.1,1,0.1,0.4
0564a8d3,-7.11217661513183,-7.235641250746035,-0.1978656007335797,0.8857472653711774,1,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.1,1,0.1,0.6
5c6a3bee,-2.5835252188790037,-2.0562017316929033,-0.1498158389947764,0.0,2,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.1,2,0.05,0.2
35311444,-7.040092402246955,-7.288235665979073,-0.19527114877784296,1.0159207327282809,0,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.1,1,0.2,0.6
4eb7b251,-6.822210605994769,-7.165825875439646,-0.19148098972639732,1.1072033436278013,0,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.1,1,0.2,0.4
7e0e951c,-7.532472676306497,-7.592192207890304,-0.19489881876767043,0.8931340906677335,0,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.1,1,0.2,0.3
b91da6a9,-2.1746736650111416,-1.8369579474504374,0.0,0.0,0,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.1,2,0.1,0.2
ff3c1f4d,-8.428685941928052,-7.588503109892186,-1.3587204664186059,0.837906749310664,11,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.1,2,0.05,0.4
b9f6f2f0,-8.322635460101083,-7.591336973223793,-1.289223890716717,0.8696281102664687,13,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.1,2,0.05,0.3
356a2cbc,-6.914432585241229,-6.96269621204964,-0.8945377269606872,1.1775016606876365,9,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.1,2,0.05,0.6
d96fc717,-2.1746736650111416,-1.8369579474504374,0.0,0.0,0,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.1,2,0.2,0.2
6e3ee59e,-7.0273265832584,-7.226210443010068,-0.2311711923986039,0.9533646256497252,1,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.1,2,0.1,0.6
5e0e994c,-7.69270095954198,-7.636897236287112,-0.25646422187860757,0.8619747758479809,2,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.1,2,0.1,0.3
634130c5,-2.186540376935227,-1.7426563683688308,-0.10799408900108741,0.0,1,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.1,3,0.05,0.2
82b8810a,-7.698845129873007,-7.506969375423681,-0.3830672546284926,0.8732754845568295,3,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.1,2,0.1,0.4
3764933c,-6.929218418270466,-7.222128277888794,-0.19603142619147162,0.9899005777055602,0,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.1,2,0.2,0.3
8eb2f9e5,-6.760961803014652,-7.164989332050588,-0.1823063220364711,1.1030586926112154,0,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.1,2,0.2,0.4
5e67b5b9,-7.4840368368859345,-7.463104899935414,-0.19453970145164512,0.8152557487812105,0,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.1,2,0.2,0.6
68971dbf,-2.174097375371275,-1.836468678322924,0.0,0.0,0,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.1,3,0.1,0.2
d7fa3ff6,-8.328952803611173,-7.816131441783414,-1.0976905042621858,0.9528716279083587,11,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.1,3,0.05,0.3
572a9d64,-2.174097375371275,-1.836468678322924,0.0,0.0,0,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.1,3,0.2,0.2
c4390616,-7.600412064988632,-7.254214004850373,-1.0916888790862125,1.0054403666240912,10,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.1,3,0.05,0.6
0b318414,-7.841339992490248,-7.407298016723645,-1.1040817025880796,0.970785680371003,11,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.1,3,0.05,0.4
9a1feef0,-7.254899629237116,-7.376174282892836,-0.23892146944840992,0.968057709024453,1,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.1,3,0.1,0.3
fec2f9dc,-7.8558398566019605,-7.658827333830853,-0.3518933569032341,0.8144019722774366,3,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.1,3,0.1,0.4
1d8473cc,-7.540102922555889,-7.334784044019247,-0.37549869434624583,0.7244477387677067,2,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.1,3,0.1,0.6
713201fe,-2.2765789759450854,-1.8400732879884316,-0.100666783532889,0.0,1,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.2,1,0.05,0.2
043ca7db,-7.200436582963448,-7.403090451564518,-0.1932527200687083,1.0147429799804106,0,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.1,3,0.2,0.3
6a80d6e9,-7.198769110102148,-7.259933237899259,-0.1902290322267675,0.835823089206803,0,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.1,3,0.2,0.6
74419937,-2.1752504569885787,-1.8374476384748881,0.0,0.0,0,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.2,1,0.1,0.2
fba92104,-7.311801717174603,-7.388702082993567,-0.19963486030541017,0.9043291007014655,0,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.1,3,0.2,0.4
08cd04bb,-7.624209100187727,-7.225498045634477,-1.0649605170962322,0.9256636857418797,10,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.2,1,0.05,0.6
2858804c,-8.063222569393474,-7.569113706885866,-1.1570793643299957,0.9657096970396034,12,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.2,1,0.05,0.3
a2ca2b69,-8.475250734640213,-7.746206866507251,-1.2195901440878534,0.7623439594019753,12,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.2,1,0.05,0.4
94e0b75f,-2.1752504569885787,-1.8374476384748881,0.0,0.0,0,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.2,1,0.2,0.2
c8e951d7,-7.214704250704017,-7.255089541796335,-0.20771384554917172,0.7850530596110196,1,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.2,1,0.1,0.6
1c370d5b,-7.470461842302029,-7.61174565039007,-0.3019349875419858,1.0405352203475817,2,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.2,1,0.1,0.3
0681a5cc,-7.29912315641559,-7.61492067792361,-0.3387765091731424,1.3008921576264851,2,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.2,1,0.1,0.4
945d3860,-7.44520437896972,-7.5178964114264755,-0.20271909169907631,0.9383586333422292,0,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.2,1,0.2,0.3
ccb7acad,-7.759023498687384,-7.727550799923376,-0.1970468897958436,0.9076263969068062,0,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.2,1,0.2,0.6
87ca3d45,-7.316020915628542,-7.36891072877596,-0.18910834187682,0.887687229679725,0,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.2,1,0.2,0.4
1d2590e8,-2.3088229263976245,-1.839459786928905,-0.13568565957804482,0.0,1,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.2,2,0.05,0.2
61e99b9c,-1.979853038876172,-1.6735241843314617,0.0,0.0,0,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.2,2,0.1,0.2
28d09947,-7.415158385116229,-7.19914821639766,-1.0544406412941603,1.0957117451502942,10,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.2,2,0.05,0.3
da4581f3,-7.758563189681809,-7.361727815761063,-1.1088002429001322,1.006149421190775,11,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.2,2,0.05,0.6
6be0040a,-8.543344595393137,-7.816516408641373,-1.282060895319298,0.8779901032727307,14,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.2,2,0.05,0.4
1fa41a39,-1.979853038876172,-1.6735241843314617,0.0,0.0,0,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.2,2,0.2,0.2
5063b597,-7.530090277941781,-7.498319634482499,-0.2964877692503555,0.9199246575618034,2,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.2,2,0.1,0.3
305c2829,-7.16319820902936,-7.3578116887167555,-0.24818216591364284,1.0202735395852047,2,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.2,2,0.1,0.6
04d8079e,-7.661651264465036,-7.56826490410674,-0.37796384264588756,0.9481116106370603,2,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.2,2,0.1,0.4
32fde7ed,-2.3052095120692684,-1.8388455131624075,-0.13179995933176114,0.0,1,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.2,3,0.05,0.2
f33aaa38,-7.780661728966152,-7.695064828261022,-0.19679094043964857,0.843726822298188,0,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.2,2,0.2,0.3
6dc48418,-7.4259088924882235,-7.589062347563491,-0.1945855896907818,0.9219181188974291,0,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.2,2,0.2,0.4
f39b3e8b,-2.174097375371275,-1.836468678322924,0.0,0.0,0,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.2,3,0.1,0.2
5b04a25c,-6.680414743274014,-6.985080068593267,-0.1869009534789187,0.9473536901247255,0,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.2,2,0.2,0.6
f8f8c065,-7.809631290871039,-7.547463832962413,-0.9967178457859429,1.0730851874430387,9,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.2,3,0.05,0.3
5ac924e6,-7.758165880337401,-7.394677438194363,-1.0622708192192574,0.9956488624933055,11,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.2,3,0.05,0.4
9d28af80,-8.262022952991174,-7.5612013118071655,-1.303682701881209,0.8729938944733621,12,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.2,3,0.05,0.6
4020cf77,-2.174097375371275,-1.836468678322924,0.0,0.0,0,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.2,3,0.2,0.2
5c290675,-7.146853762467799,-7.4218320690638935,-0.2553903787426458,1.1011598741485746,2,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.2,3,0.1,0.3
6eff15bd,-7.987866226336337,-7.698295375339427,-0.4005765531934094,0.7470477317084576,2,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.2,3,0.1,0.4
e1ac4391,-7.292912199765851,-7.304395373988338,-0.409694539227203,1.0178107024267327,2,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.2,3,0.1,0.6
42fa53ef,-7.584261846437585,-7.811196802027168,-0.18839252024964137,1.094739622525242,0,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.2,3,0.2,0.3
27b747db,-2.301575900044554,-1.84007288095254,-0.12464652493802544,0.0,1,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.3,1,0.05,0.2
dc66984e,-7.4900974778011005,-7.573836760421696,-0.19719263320919797,0.9563952374931513,0,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.2,3,0.2,0.4
39987ea0,-7.043231332767391,-7.3025294567129215,-0.1981568073960824,1.0275128858366034,0,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.2,3,0.2,0.6
b3a0e026,-2.1752504569885787,-1.8374476384748881,0.0,0.0,0,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.3,1,0.1,0.2
af5891a3,-8.155447349206952,-7.677727619682895,-1.153786450050533,0.9590844143361952,12,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.3,1,0.05,0.3
49c890ca,-8.01557715805393,-7.529301701126906,-1.1719470959359837,0.9765848042953014,11,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.3,1,0.05,0.4
92321f93,-2.1752504569885787,-1.8374476384748881,0.0,0.0,0,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.3,1,0.2,0.2
75bc64a8,-7.574837325264525,-7.122028223964473,-1.2537331650481862,1.0670919075661773,10,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.3,1,0.05,0.6
81f27b69,-7.6491497565148165,-7.732232870851379,-0.3475659670757556,1.102063550366461,2,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.3,1,0.1,0.3
2caae9eb,-7.448245917490567,-7.569574292827604,-0.27534872022633766,1.0206241741110387,2,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.3,1,0.1,0.4
fd2e17e5,-7.737070165328987,-7.527056674876804,-0.43366380668171933,0.858477751288062,2,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.3,1,0.1,0.6
ca148b99,-2.2914831396192312,-1.839459786928905,-0.11834587279876656,0.0,1,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.3,2,0.05,0.2
5bff408e,-7.400340200729261,-7.542945541713352,-0.18640678068997973,0.9582715769005112,0,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.3,1,0.2,0.3
3cdef938,-7.676834069554388,-7.69782382152166,-0.19907847947957696,0.9225610771034399,0,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.3,1,0.2,0.4
b30adb0a,-7.006992339698627,-7.326360041428176,-0.19635165779217933,1.0739888699746154,0,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.3,1,0.2,0.6
e4d69798,-2.1746736650111416,-1.8369579474504374,0.0,0.0,0,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.3,2,0.1,0.2
e9c345c4,-7.863993004988515,-7.476965368462158,-1.2816675431628965,1.1770933284335585,11,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.3,2,0.05,0.3
03546820,-7.961243439451209,-7.480053790161946,-1.0739439523434438,0.892892720723364,10,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.3,2,0.05,0.4
d804e15f,-7.495562222346052,-7.137296615166025,-0.9443753865652452,0.8844591969010963,10,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.3,2,0.05,0.6
72685185,-2.1746736650111416,-1.8369579474504374,0.0,0.0,0,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.3,2,0.2,0.2
282a8cd2,-7.51600360759403,-7.53394536391832,-0.4276110671408825,1.097073925440346,3,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.3,2,0.1,0.3
6e4b43b7,-7.411920174108673,-7.510396984277307,-0.2547874785108257,0.9545011748992572,2,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.3,2,0.1,0.4
0a899931,-7.422301202943345,-7.378812817362798,-0.25631859811368846,0.8205619346356811,2,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.3,2,0.1,0.6
481c6830,-2.2631622046192206,-1.8388447029425807,-0.08772791253368704,0.0,1,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.3,3,0.05,0.2
148ad0dc,-7.387273291715246,-7.5295570130364915,-0.19669924821492885,0.9939310952510169,0,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.3,2,0.2,0.3
dab7e2a3,-7.24600788830503,-7.396005246764395,-0.18848002828497107,0.9380602729462271,0,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.3,2,0.2,0.4
8d0de302,-7.061555189178762,-7.350722657606793,-0.1957129696016693,1.0974318616401406,0,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.3,2,0.2,0.6
8e6ce436,-2.174097375371275,-1.836468678322924,0.0,0.0,0,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.3,3,0.1,0.2
cf3f9975,-7.716369029887574,-7.286459107487203,-1.0632986341568098,0.9031228384333275,10,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.3,3,0.05,0.4
c17eec25,-7.851217768162314,-7.5535467094756115,-0.9927346318937577,1.0125630288569436,11,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.3,3,0.05,0.3
